epoch,loss,mean_squared_error,val_loss,val_mean_squared_error
337,22710.584887360874,22710.584887360874,14849.825605557933,14849.825605557933
338,22474.377548426797,22474.377548426797,14879.63130083476,14879.63130083476
339,22153.81040195134,22153.81040195134,15621.069402825342,15621.069402825342
340,22290.283515268264,22290.283515268264,14519.68351348459,14519.68351348459
341,22067.661351312785,22067.661351312785,15858.54927850314,15858.54927850314
342,22174.117932184647,22174.117932184647,15840.939841074487,15840.939841074487
343,21799.55285031393,21799.55285031393,14478.982644834476,14478.982644834476
344,21820.994350206907,21820.994350206907,15470.97132741153,15470.97132741153
345,21577.19912064783,21577.19912064783,15485.295795876142,15485.295795876142
346,21397.75894178974,21397.75894178974,16575.488250035673,16575.488250035673
347,21436.501415792667,21436.501415792667,14605.995679045376,14605.995679045376
348,21174.40670929652,21174.40670929652,14664.130627497147,14664.130627497147
349,21109.425298542737,21109.425298542737,15453.380257384419,15453.380257384419
350,21176.588474778826,21176.588474778826,15992.16352293807,15992.16352293807
351,20812.774449736015,20812.774449736015,17444.84844106735,17444.84844106735
352,20678.911302261702,20678.911302261702,16284.269803260559,16284.269803260559
353,21146.260976294947,21146.260976294947,14731.648985980308,14731.648985980308
354,20459.30930276113,20459.30930276113,14964.475006242865,14964.475006242865
355,20620.084789258704,20620.084789258704,15227.75817815354,15227.75817815354
356,20621.031914419236,20621.031914419236,13849.075213149257,13849.075213149257
357,20295.20009721033,20295.20009721033,13749.988860944635,13749.988860944635
358,20028.97234187714,20028.97234187714,15239.026398401826,15239.026398401826
359,20525.813028413955,20525.813028413955,15617.417054616153,15617.417054616153
360,20103.57045742366,20103.57045742366,15896.793285352454,15896.793285352454
361,19836.08276255708,19836.08276255708,14080.297432398687,14080.297432398687
362,20021.88939760809,20021.88939760809,14758.669614190925,14758.669614190925
363,19769.741021421945,19769.741021421945,14967.29243364726,14967.29243364726
364,19805.211292005566,19805.211292005566,14345.50799978596,14345.50799978596
365,19336.750987710475,19336.750987710475,14541.627746860731,14541.627746860731
366,19380.03862104024,19380.03862104024,15267.072051583904,15267.072051583904
367,20210.542533979024,20210.542533979024,13314.635898259132,13314.635898259132
368,19305.596474564783,19305.596474564783,14017.412263217038,14017.412263217038
369,19016.944661458332,19016.944661458332,13191.47496165097,13191.47496165097
370,19230.754630868294,19230.754630868294,12928.694937928081,12928.694937928081
371,18941.370140598247,18941.370140598247,13621.021239119578,13621.021239119578
372,18837.358507687644,18837.358507687644,14213.505190496575,14213.505190496575
373,18815.702271065213,18815.702271065213,13737.797173765697,13737.797173765697
374,18774.555507990866,18774.555507990866,13634.263422160388,13634.263422160388
375,18593.001438088613,18593.001438088613,16845.90330247574,16845.90330247574
376,18485.707704587614,18485.707704587614,13346.419038955479,13346.419038955479
377,18313.56118007991,18313.56118007991,13310.950525292523,13310.950525292523
378,18498.024084082477,18498.024084082477,12236.973962792523,12236.973962792523
379,18178.159429402112,18178.159429402112,14508.719766695205,14508.719766695205
380,18162.96218607306,18162.96218607306,13709.044614190925,13709.044614190925
381,18143.05943430722,18143.05943430722,12869.149329337899,12869.149329337899
382,17807.316386183647,17807.316386183647,14917.121388056506,14917.121388056506
383,17969.546395637128,17969.546395637128,14092.273584653254,14092.273584653254
384,17781.749476045235,17781.749476045235,12367.097580443778,12367.097580443778
385,17759.11780286815,17759.11780286815,14498.628866117295,14498.628866117295
386,17786.39173310859,17786.39173310859,12777.025555615011,12777.025555615011
387,17373.890732020547,17373.890732020547,13037.861649186643,13037.861649186643
388,17395.120170697774,17395.120170697774,12107.879033336902,12107.879033336902
389,17346.698324682508,17346.698324682508,12378.195316959189,12378.195316959189
390,17215.27649873359,17215.27649873359,12078.475465539384,12078.475465539384
391,17144.089524917952,17144.089524917952,12731.752180543665,12731.752180543665
392,16909.579859624715,16909.579859624715,13439.228002818209,13439.228002818209
393,16946.157382634134,16946.157382634134,12578.74644156678,12578.74644156678
394,16807.64844195919,16807.64844195919,12580.454320062785,12580.454320062785
395,16839.003420198344,16839.003420198344,13011.167157177511,13011.167157177511
396,16628.742864182008,16628.742864182008,11802.03515625,11802.03515625
397,16534.029856503283,16534.029856503283,13097.415177297375,13097.415177297375
398,16644.757250642124,16644.757250642124,12335.280157498573,12335.280157498573
399,16480.02894013984,16480.02894013984,11971.328430454481,11971.328430454481
400,16222.336352204624,16222.336352204624,12270.027722781108,12270.027722781108
401,16351.994776059504,16351.994776059504,13064.219869256563,13064.219869256563
402,16081.177613976884,16081.177613976884,13097.333404680365,13097.333404680365
403,16092.98707949843,16092.98707949843,11740.461113637984,11740.461113637984
404,15981.463552814641,15981.463552814641,10811.030527611301,10811.030527611301
405,15867.014476758704,15867.014476758704,11240.623885202625,11240.623885202625
406,15672.112326983448,15672.112326983448,13113.80806310645,13113.80806310645
