epoch,loss,mean_squared_error,val_loss,val_mean_squared_error
125,35727.589734297166,35727.589734297166,36521.955483100486,36521.955483100486
126,35741.92515128814,35741.92515128814,36680.98330601066,36680.98330601066
127,35556.363699603055,35556.363699603055,36495.121294413526,36495.121294413526
128,35749.81440691158,35749.81440691158,37331.94963223848,37331.94963223848
129,35605.30853537515,35605.30853537515,37400.846594557515,37400.846594557515
130,35778.364448746885,35778.364448746885,37571.39708150101,37571.39708150101
131,35985.988470968245,35985.988470968245,35770.4210212679,35770.4210212679
132,35569.33245689991,35569.33245689991,37353.2873635488,37353.2873635488
133,35516.28038897105,35516.28038897105,47000.555520557675,47000.555520557675
134,35713.43937285959,35713.43937285959,36949.136941304096,36949.136941304096
135,35697.294858635585,35697.294858635585,36376.019370111106,36376.019370111106
136,35640.64503716532,35640.64503716532,36799.322387239255,36799.322387239255
137,35650.103484005296,35650.103484005296,36729.464832196645,36729.464832196645
138,35650.44408662827,35650.44408662827,38578.66863641228,38578.66863641228
139,35369.45281853207,35369.45281853207,37318.671375165395,37318.671375165395
140,35473.89589819427,35473.89589819427,38991.83439299891,38991.83439299891
141,35279.65026657846,35279.65026657846,37565.62248136869,37565.62248136869
142,35508.02407962329,35508.02407962329,35945.95767884593,35945.95767884593
143,35630.94443444505,35630.94443444505,37478.02455452697,37478.02455452697
144,35280.091894166406,35280.091894166406,36359.00306711161,36359.00306711161
145,35188.81669569194,35188.81669569194,35979.06273471552,35979.06273471552
146,35391.05908263932,35391.05908263932,36627.034163877644,36627.034163877644
147,35340.57346960616,35340.57346960616,36224.100298319776,36224.100298319776
148,35549.60006664461,35549.60006664461,38746.32156208651,38746.32156208651
149,35474.10359345812,35474.10359345812,40562.8966601076,40562.8966601076
150,35018.435943337485,35018.435943337485,37963.754401828104,37963.754401828104
151,35710.98775101183,35710.98775101183,36257.75228209157,36257.75228209157
152,35265.32198347992,35265.32198347992,38947.74480950343,38947.74480950343
153,35295.3714877802,35295.3714877802,40714.471483280475,40714.471483280475
154,35217.13448104764,35217.13448104764,41613.70641770606,41613.70641770606
155,35412.029073104764,35412.029073104764,35812.57320935165,35812.57320935165
156,35277.20650344412,35277.20650344412,35768.152280510585,35768.152280510585
157,35365.56932499222,35365.56932499222,45378.83070200615,45378.83070200615
158,35203.88436673023,35203.88436673023,37182.41278494221,37182.41278494221
159,35377.078197968556,35377.078197968556,38718.839086701235,38718.839086701235
160,35277.20338038995,35277.20338038995,39805.98371706686,39805.98371706686
161,35355.12017677849,35355.12017677849,37662.361598108655,37662.361598108655
162,35260.493457152865,35260.493457152865,35927.36502094197,35927.36502094197
163,35219.7881114765,35219.7881114765,35693.78789378697,35693.78789378697
164,35453.11970734745,35453.11970734745,37125.09464264866,37125.09464264866
165,35154.41855493073,35154.41855493073,36693.98046753386,36693.98046753386
