Month,Day,Hour,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Dew Point,Temperature,Pressure,Relative Humidity,Solar Zenith Angle,Precipitable Water,Snow Depth,Wind Direction,Wind Speed
6,5,1,0,0,0,0,0,0,16,30.00830653245839,944.7677612304688,45.522178984409734,130.85609394471896,3.632685510946736,0.0,305.11737060546875,2.710693597793579
6,5,2,0,0,0,0,0,0,17,29.330059467057765,944.5494995117188,48.91652219720217,124.98111687417418,3.6756540117543,0.0,313.2523193359375,2.6482901573181152
6,5,3,0,0,0,0,0,0,17,28.714659581745025,944.6871948242188,52.1104532744508,116.26377668695395,3.6904030296048718,0.0,324.3509521484375,2.566530466079712
6,5,4,0,0,0,0,0,0,18,28.07817598128503,945.0037231445312,55.32210180303705,105.70400811632712,3.6719824026586054,0.0,336.9317321777344,2.5469424724578857
6,5,5,0,0,0,0,0,0,18,27.900917430206334,945.6798706054688,56.75831226194272,93.98553182005152,3.6250502540679204,0.0,351.8671875,2.5571072101593018
6,5,6,39,0,39,54,31,58,18,30.22031222201457,946.1878051757812,49.50666457535197,81.52975184547694,3.54336222395577,0.0,14.345840454101562,2.3515841960906982
6,5,7,166,144,219,169,215,248,18,34.37176179374171,946.7863159179688,38.073652053629544,68.59707343435136,3.4259935223924196,0.0,50.8368034362793,2.694247245788574
6,5,8,234,358,438,244,374,457,17,37.473226435912636,946.7235107421875,31.769046582150708,55.348208525222745,3.2845973844768643,0.0,73.76268005371094,3.0656566619873047
6,5,9,305,399,603,292,481,650,16,39.838561177309884,946.5181884765625,26.3639237516854,41.891772543776725,3.141191311453144,0.0,81.54141235351562,2.9257829189300537
6,5,10,322,497,760,323,548,806,15,42.05354333167293,945.62890625,21.26712682444301,28.30832961663193,3.058014378900715,0.0,78.08705139160156,2.4888339042663574
6,5,11,317,580,879,340,585,906,14,43.80962808909163,944.6729736328125,18.129503105165547,14.686102804606108,3.037633489273036,0.0,64.79255676269531,2.0300214290618896
6,5,12,344,587,931,346,597,943,13,44.87803201994467,943.8081665039062,16.384187891294783,2.214307005267159,3.100433778175597,0.0,44.39773941040039,1.7342286109924316
6,5,13,379,479,846,340,586,911,13,45.06973808703634,942.768798828125,15.695115739274309,13.091100241962607,3.226335378729406,0.0,22.61444854736328,1.721095085144043
6,5,14,185,8,193,324,550,816,12,44.46311946835846,942.0059814453125,15.933040052016167,26.70548528869015,3.3891471071814765,0.0,10.699043273925781,1.8470351696014404
6,5,15,112,0,112,295,487,666,14,41.77107086018856,941.6378173828125,20.462472747705622,40.296528253215236,3.577129175985436,0.0,3.6586532592773438,1.9880948066711426
6,5,16,80,0,80,249,385,477,15,39.347212090853134,941.5509643554688,24.94827530636456,53.76821604547087,3.7667916392031557,0.0,0.186004638671875,2.174024820327759
6,5,17,78,0,78,178,234,270,16,37.69522953923797,941.9114379882812,29.410560587425298,67.04141898845171,3.9452159843346353,0.0,359.1441345214844,2.2693023681640625
6,5,18,15,0,15,69,47,77,19,36.19821945781018,942.514892578125,36.74894766002466,80.01177302254044,4.140780991504502,0.0,356.37408447265625,2.053720474243164
6,5,19,0,0,0,0,0,0,19,34.80091470815762,943.4738159179688,40.612186504677176,92.52586211771327,4.345259594168927,0.0,1.59283447265625,1.765920639038086
6,5,20,0,0,0,0,0,0,21,33.901660674107234,943.9529418945312,49.214391370968094,104.33724729525663,4.571310146831653,0.0,24.609764099121094,1.8980274200439453
6,5,21,0,0,0,0,0,0,21,32.357077168828084,944.587646484375,52.623258578137076,115.04775117707072,4.793357808065358,0.0,44.97574996948242,2.331111192703247
6,5,22,0,0,0,0,0,0,22,31.140666280307812,944.8662109375,61.98087675709131,124.00950453885099,5.010109171799034,0.0,54.4307975769043,2.8368325233459473
6,5,23,0,0,0,0,0,0,22,29.925422062905284,944.8018798828125,66.41940508384286,130.2585419352049,5.185004948479087,0.0,57.56064224243164,3.069835901260376
6,6,0,0,0,0,0,0,0,23,29.00233482863524,944.3915405273438,72.8373230913633,132.7012482874936,5.316504992896139,0.0,55.52696228027344,3.2146029472351074
6,6,1,0,0,0,0,0,0,23,28.234474647851414,943.6849975585938,77.31999961566491,130.76588789151398,5.400022466118028,0.0,51.21354293823242,3.182762384414673
6,6,2,0,0,0,0,0,0,24,27.648691846120926,942.96435546875,81.05034214646929,124.91349306106929,5.444260918540497,0.0,45.64373016357422,3.008280038833618
6,6,3,0,0,0,0,0,0,24,27.414725918828196,942.7252197265625,82.56865743388332,116.21738740287026,5.43223890015857,0.0,40.45228576660156,2.854858875274658
6,6,4,0,0,0,0,0,0,24,27.352463513980013,942.8809814453125,82.76700209503628,105.67517541478631,5.365141744740774,0.0,36.85669708251953,2.693824052810669
6,6,5,0,0,0,0,0,0,24,27.4774300306197,943.29248046875,81.92515820134422,93.9706682449832,5.224492426995283,0.0,35.24478530883789,2.5541574954986572
6,6,6,40,0,40,53,29,57,24,28.693335858914338,943.8538818359375,76.76208981693844,81.5260083205324,5.010386951703335,0.0,37.34296417236328,2.3607330322265625
6,6,7,156,51,175,166,209,243,23,31.236066033179725,944.5031127929688,63.127464119801644,68.60229481869771,4.784763293321994,0.0,50.37332534790039,2.3618223667144775
6,6,8,275,194,386,240,365,448,22,34.010646733943815,944.62451171875,51.77429482849889,55.36070941804974,4.60713005496047,0.0,68.19796752929688,2.3891587257385254
6,6,9,293,442,622,287,470,638,22,35.450228218401946,944.3768310546875,47.72963626618948,41.91004089739697,4.485611363358237,0.0,79.05121612548828,2.3935089111328125
6,6,10,318,536,789,318,536,789,21,36.46713414801559,944.0244140625,43.17541765025777,28.330441360154133,4.448082589697781,0.0,81.89269256591797,2.272226333618164
6,6,11,335,572,888,335,572,888,21,37.064372931139474,943.3262329101562,40.44806491734926,14.706920290724597,4.455277214383947,0.0,75.91670989990234,2.0775256156921387
6,6,12,339,529,868,340,584,925,21,37.42580586652906,942.6456909179688,38.73529311811349,2.1338248057243163,4.482741398171142,0.0,60.140316009521484,1.9815696477890015
6,6,13,336,574,896,336,574,896,20,37.42241184229795,941.580810546875,37.71563757743001,13.029466614677233,4.5359461808717,0.0,43.85479736328125,2.097714900970459
6,6,14,340,475,765,320,541,804,20,36.93024122822669,941.042724609375,37.56301268945068,26.64627636257974,4.599760322806767,0.0,26.72613525390625,2.3223562240600586
6,6,15,359,89,427,291,479,658,19,36.16838987181012,940.8131103515625,37.82984116713106,40.23443787364106,4.647625781215292,0.0,13.772232055664062,2.625030279159546
6,6,16,271,130,348,247,380,472,18,35.51540870305911,940.775146484375,37.54502127773454,53.701698848411596,4.694296076580147,0.0,5.456756591796875,2.9489450454711914
6,6,17,180,204,260,177,232,268,19,34.29687072086949,941.0264892578125,41.00430670712559,66.96956323325432,4.70723640225121,0.0,359.5904541015625,2.9484505653381348
6,6,18,69,48,77,69,48,77,20,33.091717317430096,941.626708984375,47.965113257749906,79.93378004096449,4.644541114122601,0.0,355.7457275390625,2.9386916160583496
6,6,19,0,0,0,0,0,0,20,32.36412234633082,942.1954345703125,50.01070009471871,92.44092429414599,4.571145663733331,0.0,2.4027862548828125,3.2439725399017334
6,6,20,0,0,0,0,0,0,20,31.809651742806864,942.630126953125,50.5388411851851,104.24462461633759,4.498438815784858,0.0,17.13446807861328,3.593381881713867
6,6,21,0,0,0,0,0,0,19,31.132557448353168,942.585693359375,51.599113902505735,114.94717622053685,4.444238706040191,0.0,34.28333282470703,4.016346454620361
6,6,22,0,0,0,0,0,0,19,30.44685856904863,942.8508911132812,53.346340546724946,123.90226699644052,4.408835940059529,0.0,51.828636169433594,4.572403907775879
6,6,23,0,0,0,0,0,0,20,29.51998970328765,942.6740112304688,57.60423511481964,130.14948232617255,4.412627171979532,0.0,64.30341339111328,4.949332237243652
6,7,0,0,0,0,0,0,0,20,28.59050815611056,942.5517578125,62.911882068366985,132.59985653838748,4.417017009927046,0.0,71.18983459472656,4.939550399780273
6,7,1,0,0,0,0,0,0,21,27.749129843766184,942.0073852539062,67.39248729779811,130.68224983490603,4.387095411652296,0.0,73.72367858886719,4.651984214782715
6,7,2,0,0,0,0,0,0,21,27.03594989938398,941.7703857421875,71.12995312694561,124.85193287518024,4.312013383875646,0.0,74.74578857421875,4.0799031257629395
6,7,3,0,0,0,0,0,0,21,26.475400575937954,941.848876953125,74.27469787928561,116.17637697982413,4.208149688440202,0.0,75.39933776855469,3.5468509197235107
6,7,4,0,0,0,0,0,0,21,26.040436620892706,942.3613891601562,76.86635252704872,105.65105857371792,4.1248186264041875,0.0,76.58625030517578,3.1783199310302734
6,7,5,0,0,0,0,0,0,21,25.95714814655804,943.1697387695312,78.15990975593432,93.95994337645048,4.085106502305948,0.0,79.78445434570312,2.887836217880249
6,7,6,49,25,53,53,30,58,21,27.603790314910952,943.8123779296875,70.76141390064008,81.52591652365888,4.089525038398444,0.0,85.88668060302734,2.688430070877075
6,7,7,167,181,234,167,211,244,21,30.183339991628145,944.4949951171875,61.06568200418629,68.61076768716904,4.128119591179103,0.0,93.99213409423828,2.4967987537384033
6,7,8,233,358,437,241,367,450,21,32.735814609616114,944.7052001953125,52.76023052129861,55.376136245774056,4.173102264451911,0.0,95.69749450683594,2.020026922225952
6,7,9,285,445,617,288,472,639,21,35.163867642210505,944.5016479492188,45.81046146960763,41.931001244547794,4.2061266246240665,0.0,90.9600830078125,1.397939920425415
6,7,10,319,533,789,318,537,791,21,37.31370951065702,943.8278198242188,40.455109563619764,28.355169551396664,4.234452701053736,0.0,70.73963928222656,0.7566283941268921
6,7,11,430,310,730,335,573,890,21,38.792949434408456,943.0504760742188,36.6456890600335,14.730809401504146,4.278275604273519,0.0,358.9891052246094,0.6224080324172974
6,7,12,424,355,779,341,585,926,20,39.460012333643704,942.3451538085938,34.48438103070852,2.0627260430867977,4.339341575945048,0.0,323.9662170410156,1.2132195234298706
6,7,13,369,38,407,336,575,897,20,39.50320394951967,941.4435424804688,33.55596227603726,12.968697891148793,4.422453260376807,0.0,313.12799072265625,1.7799384593963623
6,7,14,367,23,388,320,541,805,20,38.88911149703455,940.5343627929688,33.639593183683544,26.587454221266,4.5118995284102965,0.0,303.6551513671875,2.168684482574463
6,7,15,194,13,204,292,480,659,19,37.60840692837769,940.202392578125,35.45601710032468,40.17282451846042,4.595348080558076,0.0,287.141357421875,2.2983994483947754
6,7,16,267,174,371,247,381,473,19,35.82798018990712,940.4146728515625,39.336875187967856,53.635923518805185,4.662855727953872,0.0,264.3821716308594,2.5133793354034424
6,7,17,117,0,117,178,233,269,20,34.312444857805815,940.559814453125,44.08282884544412,66.89882351898267,4.709314654824935,0.0,242.43003845214844,2.923959970474243
6,7,18,19,0,19,70,48,78,21,32.8069173380307,941.1437377929688,52.51375559727005,79.85738096452474,4.719095721887412,0.0,227.6243438720703,3.5091986656188965
6,7,19,0,0,0,0,0,0,23,31.354362825623753,941.9541015625,61.70303930018811,92.35816661139235,4.6866418643042795,0.0,224.89134216308594,3.8069655895233154
6,7,20,0,0,0,0,0,0,24,30.542477033008993,942.3716430664062,68.27677938934619,104.15492043544356,4.629968267453921,0.0,225.83120727539062,3.610771656036377
6,7,21,0,0,0,0,0,0,24,29.687777012434026,942.3553466796875,73.6379036516562,114.85042905354155,4.539777568513403,0.0,226.4822235107422,3.361660957336426
6,7,22,0,0,0,0,0,0,24,29.19419095742353,942.244873046875,76.76024102262618,123.79991612678032,4.405512656706103,0.0,226.2349395751953,3.287163734436035
6,7,23,0,0,0,0,0,0,24,28.52790258278941,941.6720581054688,80.44695175202104,130.04635164049634,4.214994110595521,0.0,226.05364990234375,3.337193012237549
6,8,0,0,0,0,0,0,0,24,27.71394257715309,941.5137939453125,84.48625844657501,132.50505338148585,4.024604422349614,0.0,226.19522094726562,3.448129892349243
6,8,1,0,0,0,0,0,0,24,27.13278135728399,940.7473754882812,87.05230291928652,130.60519533461866,3.891372587321386,0.0,227.11863708496094,3.5463578701019287
6,8,2,0,0,0,0,0,0,24,26.73743903286629,940.6069946289062,88.62382183760118,124.79643576080446,3.808535402871302,0.0,227.39244079589844,3.707347869873047
6,8,3,0,0,0,0,0,0,24,26.35680109047496,940.6432495117188,90.16187991179588,116.14072933761247,3.7332803100963936,0.0,228.16195678710938,3.8019847869873047
6,8,4,0,0,0,0,0,0,24,25.974935704513825,941.2969970703125,91.79706461304399,105.63162664132244,3.6497163992903796,0.0,230.3781280517578,3.7484915256500244
6,8,5,0,0,0,0,0,0,24,25.900260056646175,941.7396850585938,91.98190458192411,93.95331239296563,3.56490350443572,0.0,233.76976013183594,3.571664571762085
6,8,6,48,11,50,54,31,59,24,27.484272129618205,942.4678955078125,82.8336198210345,81.5294236050077,3.4802604057930817,0.0,239.6053924560547,3.4601125717163086
6,8,7,173,148,227,169,215,247,24,30.272469367077974,943.0853881835938,69.5494031566318,68.62242149804398,3.3987057758760972,0.0,248.2429656982422,3.4809231758117676
6,8,8,233,358,437,243,373,455,23,32.952140181573895,943.4279174804688,58.87939141057811,55.39440438051045,3.3257828976796056,0.0,255.15225219726562,3.4341049194335938
6,8,9,274,478,630,291,479,647,23,35.22324308409384,943.8814697265625,50.66559213296119,41.954549877578394,3.300279678737829,0.0,258.68975830078125,3.3101918697357178
6,8,10,309,544,788,321,545,801,22,36.91575755999639,943.86865234375,44.52190665621393,28.382381883910874,3.321855114559349,0.0,258.4935302734375,3.170560598373413
6,8,11,318,580,879,338,581,900,22,38.20290486142562,943.5966186523438,40.02588607005553,14.757569233586054,3.383590597436058,0.0,254.6049041748047,3.0631468296051025
6,8,12,335,558,893,344,592,936,21,38.89058227590107,943.0020141601562,37.34090155600042,2.0011110814648703,3.4697503707046553,0.0,246.54019165039062,2.9893078804016113
6,8,13,359,454,802,339,582,906,21,38.89717993156279,942.1605224609375,36.3885358542405,12.90874687190248,3.572447511286705,0.0,235.22459411621094,3.081544876098633
6,8,14,331,473,755,323,547,813,21,38.25435337058917,941.94873046875,37.557361039805556,26.52903406396191,3.706226755781108,0.0,225.80162048339844,3.2265965938568115
6,8,15,382,205,539,294,485,665,21,36.9498803519686,942.2130737304688,41.60455989554669,40.11172809476007,3.8704274995922128,0.0,217.4262237548828,3.514331340789795
6,8,16,261,241,405,249,385,477,22,35.140817870910325,942.7129516601562,48.269061235500324,53.570945024667964,4.042573137403851,0.0,210.9290771484375,3.8356776237487793
6,8,17,84,0,84,179,235,272,23,33.037910692563855,943.3776245117188,59.126356081534325,66.82926271943316,4.198187706912511,0.0,204.5244140625,4.025110721588135
6,8,18,21,0,21,71,50,80,24,30.90986334616639,944.2218017578125,69.52807190328924,79.7826386895307,4.331383891790246,0.0,203.68746948242188,4.238386631011963
6,8,19,0,0,0,0,0,0,25,29.41793618131146,945.1041870117188,77.22618955299635,92.27767043156348,4.425126422983651,0.0,204.45278930664062,4.194888114929199
6,8,20,0,0,0,0,0,0,25,28.368855835499915,945.9786987304688,82.57900259669839,104.06821824946238,4.524649660371773,0.0,205.5478057861328,3.9538443088531494
6,8,21,0,0,0,0,0,0,25,27.635820781410644,946.3999633789062,85.9788648981326,114.75759069281328,4.636147061443867,0.0,207.19410705566406,3.628622055053711
6,8,22,0,0,0,0,0,0,25,27.054867956123587,946.3251342773438,88.79154267030697,123.70252336820374,4.7527811232177255,0.0,211.1070098876953,3.3237507343292236
6,8,23,0,0,0,0,0,0,25,26.72933172226101,946.3717041015625,90.43652088419397,129.94920354326007,4.856637016144475,0.0,217.246826171875,3.2088284492492676
6,9,0,0,0,0,0,0,0,25,26.46073814185354,946.1881103515625,91.77274427675644,132.41687091994578,4.932293676873895,0.0,221.99363708496094,3.26824951171875
6,9,1,0,0,0,0,0,0,24,26.189364058644514,945.8019409179688,92.8493314909597,130.53473749706976,4.948027791916067,0.0,225.06451416015625,3.330803632736206
6,9,2,0,0,0,0,0,0,24,25.983162422466137,945.5299682617188,93.29769581676001,124.7469984000754,4.908750135596566,0.0,228.26609802246094,3.332141160964966
6,9,3,0,0,0,0,0,0,24,25.767618444336506,945.3576049804688,93.66662686347185,116.11042553145366,4.826779883708,0.0,231.83160400390625,3.3257360458374023
6,9,4,0,0,0,0,0,0,24,25.544160842923247,945.5137939453125,93.96688942373294,105.61684593748805,4.7415426041065745,0.0,237.0423126220703,3.316880464553833
6,9,5,0,0,0,0,0,0,24,25.491577557530604,946.1197509765625,93.90005431769333,93.95072804910495,4.673240565059718,0.0,243.5555877685547,3.267516851425171
6,9,6,42,0,42,53,29,57,24,26.48007847183169,946.6385498046875,89.671454559764,81.53645757793942,4.623930878900723,0.0,250.28729248046875,3.0956180095672607
6,9,7,161,95,196,166,209,242,24,28.40938343574163,947.3809204101562,79.72107067299031,68.63717758697159,4.573871393039744,0.0,256.301025390625,3.157212257385254
6,9,8,251,327,437,240,365,447,24,30.571015981216476,947.6666259765625,69.09305450305652,55.415423901558206,4.536176057461644,0.0,255.34547424316406,3.2718608379364014
6,9,9,287,469,636,287,469,636,23,33.17895333075779,948.0194091796875,56.9403670669413,41.98058260328982,4.521032723660722,0.0,251.5308074951172,3.3159687519073486
6,9,10,317,534,787,317,534,787,21,35.96684082692468,947.8208618164062,44.48984434435502,28.41194935330745,4.515799294895843,0.0,248.00143432617188,3.3005387783050537
6,9,11,334,571,886,334,571,886,20,37.925214621889666,947.2377319335938,37.14169356083652,14.78700563245286,4.519924691311019,0.0,245.54867553710938,3.112233877182007
6,9,12,340,583,924,340,583,924,20,38.8540152936356,946.5686645507812,35.43112972746793,1.9490095215360839,4.518239888415113,0.0,242.73106384277344,2.899724006652832
6,9,13,336,574,896,336,574,896,21,39.05323665272647,945.9005737304688,35.447463990257056,12.849576153452162,4.483542819128757,0.0,238.13990783691406,2.7031145095825195
6,9,14,320,542,806,320,542,806,21,38.97713977930334,945.3900756835938,35.775780812711,26.471039550560057,4.3993867731900735,0.0,237.41441345214844,2.422065019607544
6,9,15,293,482,662,293,482,662,20,38.37215806813589,944.8320922851562,36.36011130466417,40.051197251398555,4.243193459569576,0.0,236.7359619140625,2.205003023147583
6,9,16,241,376,465,249,385,478,20,37.26016295321193,944.8797607421875,38.215657470077424,53.50682692710986,4.098450941825614,0.0,232.9680633544922,2.1379692554473877
6,9,17,181,198,260,180,237,274,21,35.761342503676076,945.1650390625,42.56589981169621,66.76095798751442,4.006480003777547,0.0,220.60853576660156,2.24173641204834
6,9,18,64,12,67,72,51,81,22,33.84529626304277,946.0492553710938,51.23243112586926,79.70964967021864,3.9844167034242144,0.0,207.15142822265625,2.6950526237487793
6,9,19,0,0,0,0,0,0,22,32.63225957693737,946.7975463867188,55.26417425768112,92.19951699744942,4.025405030459671,0.0,204.27969360351562,3.303990602493286
6,9,20,0,0,0,0,0,0,22,31.754525739905944,947.3928833007812,57.06928768348145,103.98460069904189,4.09095073161415,0.0,209.07952880859375,3.7711427211761475
6,9,21,0,0,0,0,0,0,22,30.84206734296066,947.5346069335938,59.53300786976901,114.66874061318381,4.137293472245851,0.0,217.732421875,4.138106822967529
6,9,22,0,0,0,0,0,0,21,29.88329385030687,947.5380859375,62.16128837211555,123.61015811659522,4.1153881602477815,0.0,228.2605438232422,4.506438255310059
6,9,23,0,0,0,0,0,0,21,28.920447276479194,947.2198486328125,64.78665244859594,129.8580894805758,4.03260833498251,0.0,238.52423095703125,4.775546073913574
6,10,0,0,0,0,0,0,0,21,28.08899479593009,946.8411254882812,67.10860049991061,132.33533901636622,3.8934658936567867,0.0,246.7410125732422,4.871878623962402
6,10,1,0,0,0,0,0,0,21,27.31088986154964,946.4166259765625,69.79891499009172,130.4708869656603,3.6901290558864916,0.0,252.20179748535156,4.818438529968262
6,10,2,0,0,0,0,0,0,21,26.576057709511645,946.0941772460938,73.496069428055,124.70361471908359,3.4368366317882115,0.0,254.60113525390625,4.616878509521484
6,10,3,0,0,0,0,0,0,21,25.86088073091389,946.4378662109375,77.36221847235734,116.08544377674237,3.163256625036343,0.0,256.21063232421875,4.396605968475342
6,10,4,0,0,0,0,0,0,21,25.162577508257584,946.8027954101562,81.21269724384014,105.60668009886808,2.9128584592342097,0.0,256.996826171875,4.213045120239258
6,10,5,0,0,0,0,0,0,21,24.815773258559148,947.4813842773438,84.21867469120389,93.95214074228087,2.71333368452572,0.0,256.7977294921875,4.015388488769531
6,10,6,47,0,47,55,32,60,22,26.053798332623273,948.4840698242188,80.23713415979944,81.54696852973052,2.5639123984436893,0.0,256.8058776855469,3.880664110183716
6,10,7,172,148,226,172,221,252,22,28.35634960215458,949.0390625,69.9388762513459,68.65496984915322,2.4653199539023207,0.0,256.9130859375,3.8476481437683105
6,10,8,233,357,436,247,381,463,21,31.084293800207377,949.5065307617188,58.08976727106161,55.43911373666797,2.413945655441767,0.0,255.71803283691406,3.722679376602173
6,10,9,274,477,629,295,488,658,20,33.7894259017736,949.7536010742188,46.89011042883634,42.00900014497176,2.407587895111929,0.0,253.55006408691406,3.721133232116699
6,10,10,309,543,787,325,555,814,19,36.13693436271967,949.1812133789062,38.56277689182571,28.443745952252577,2.421245904512994,0.0,252.41502380371094,3.7996127605438232
6,10,11,331,580,892,343,592,915,18,37.916663282650234,948.6535034179688,32.66842178714538,14.818930276747679,2.4476702101675265,0.0,253.92494201660156,3.896205425262451
6,10,12,340,592,932,348,604,953,17,39.03152941570096,947.7046508789062,29.09351557065985,1.9063684564803793,2.48255672588598,0.0,257.1466064453125,4.01181697845459
6,10,13,328,583,897,344,594,923,17,39.44362216156151,946.9469604492188,27.606666473890296,12.791156761702567,2.524224798918023,0.0,260.74957275390625,4.083804130554199
6,10,14,310,550,803,328,560,830,17,39.283937129922265,946.1181640625,27.302229108492288,26.413498327563303,2.5763465224694126,0.0,264.59326171875,4.093647003173828
6,10,15,280,489,655,299,498,681,16,38.56814839953381,946.0349731445312,28.092368722973227,39.99128108363375,2.6319101830169704,0.0,268.1009521484375,4.0215229988098145
6,10,16,241,377,466,254,397,491,16,37.255740661957134,946.2685546875,29.896792933443034,53.44362925909259,2.715856234946208,0.0,269.5277404785156,3.9204964637756348
6,10,17,182,189,257,184,245,281,16,35.48053420695936,946.8505859375,33.25379982227402,66.69397313699157,2.808871246027506,0.0,266.4944152832031,3.7683486938476562
6,10,18,65,13,68,74,54,84,18,33.20759199501839,947.5485229492188,41.52489072115328,79.63847007603512,2.8937933980131163,0.0,258.0108337402344,3.498202085494995
6,10,19,0,0,0,0,0,0,19,31.79853755228146,948.0985107421875,47.50540511357082,92.12378734521326,2.952751456298005,0.0,252.30502319335938,3.6599483489990234
6,10,20,0,0,0,0,0,0,19,30.905631147356758,948.5274658203125,50.2737183201213,103.90414948756681,2.976445546933441,0.0,252.3358154296875,3.817256212234497
6,10,21,0,0,0,0,0,0,19,30.083111456337974,948.5897216796875,52.86114844078601,114.5839566818957,2.988044479099681,0.0,254.41148376464844,3.972594976425171
6,10,22,0,0,0,0,0,0,19,29.268716980638033,948.4651489257812,55.667616052444956,123.52288768111273,2.976156371353344,0.0,255.70741271972656,4.139645576477051
6,10,23,0,0,0,0,0,0,19,28.44569842048395,948.3832397460938,59.025855002946045,129.77305865268696,2.9585648417937023,0.0,256.09820556640625,4.295090198516846
6,11,0,0,0,0,0,0,0,20,27.649921698451976,948.1300048828125,63.23231339448749,132.26048527420045,2.9450602575294496,0.0,255.94107055664062,4.425980567932129
6,11,1,0,0,0,0,0,0,20,26.857300598216966,947.6650390625,68.28740369189781,130.4136519125703,2.932152873901084,0.0,255.86663818359375,4.486557483673096
6,11,2,0,0,0,0,0,0,21,26.17285712774185,947.2775268554688,73.36052410958739,124.66627589567157,2.9166537730593642,0.0,254.6533203125,4.4962158203125
6,11,3,0,0,0,0,0,0,21,25.54788284648322,947.5646362304688,78.097298646708,116.06575947571238,2.915151092088797,0.0,253.45021057128906,4.433446884155273
6,11,4,0,0,0,0,0,0,21,25.06171842998748,947.8580322265625,82.10580627290217,105.60109012635596,2.9223080622638893,0.0,252.87245178222656,4.335268974304199
6,11,5,0,0,0,0,0,0,22,24.887671528259375,948.4996948242188,84.53706337328138,93.95749858154903,2.9405261764747763,0.0,253.13546752929688,4.184166431427002
6,11,6,39,0,39,54,31,59,22,26.430608617242456,948.9528198242188,78.45460193484577,81.56089264794622,2.9542098990890624,0.0,255.09300231933594,4.070685863494873
6,11,7,167,102,205,170,216,249,22,28.952786240687317,949.478515625,67.62071606750504,68.67572144666639,2.9577978219376337,0.0,259.0617370605469,4.043127059936523
6,11,8,261,253,405,244,375,457,22,31.684202738900694,949.6951904296875,57.25609643184888,55.46538493709433,2.9544124502669624,0.0,261.62457275390625,3.7600510120391846
6,11,9,292,441,620,292,481,650,21,34.326019422730894,949.5095825195312,47.96291675596162,42.03969968136017,2.9412310788264104,0.0,262.02716064453125,3.520354986190796
6,11,10,309,538,782,322,548,804,21,36.49362155516792,949.1173706054688,41.192727930898926,28.477646639337237,2.948392572365666,0.0,260.54248046875,3.4061012268066406
6,11,11,332,579,892,340,584,905,20,38.257293023542275,948.7780151367188,36.36354608773513,14.853160958629985,2.9863769185830344,0.0,258.93701171875,3.439058303833008
6,11,12,340,592,932,345,596,942,20,39.1818437665429,947.81201171875,34.051940810611995,1.8730447668147718,3.049935710289215,0.0,258.69976806640625,3.604098320007324
6,11,13,334,583,903,341,586,913,20,39.280307535313284,947.0636596679688,33.19797116379578,12.73346829531323,3.127440551750054,0.0,259.25885009765625,3.8112995624542236
6,11,14,314,550,807,325,552,820,20,38.76988727883685,946.44921875,34.10196142209048,26.35644274912847,3.2179917912800784,0.0,259.52264404296875,4.012731075286865
6,11,15,281,489,656,296,490,672,20,37.70312024844321,945.9671020507812,36.18505623385847,39.93203290251565,3.3253455418838436,0.0,259.95068359375,4.077817916870117
6,11,16,248,350,457,251,390,484,20,36.182767461471144,946.041748046875,39.30556507550334,53.38141778375528,3.459094884991972,0.0,258.7104187011719,4.066431522369385
6,11,17,187,155,249,182,241,277,20,34.44286588590262,946.3427734375,43.613667698718075,66.62838389426688,3.6090120385546514,0.0,253.81332397460938,3.986311674118042
6,11,18,60,0,60,74,53,83,21,32.60156254847254,946.999755859375,50.979081463202,79.569187877453,3.7715760706142043,0.0,243.90684509277344,3.8117153644561768
6,11,19,0,0,0,0,0,0,21,31.38169627284475,947.54443359375,55.941342180560206,92.05056221658505,3.9055349671147397,0.0,237.55482482910156,4.080997467041016
6,11,20,0,0,0,0,0,0,21,30.528405292526713,948.0614624023438,59.315101392320244,103.82694530073609,3.9793832211747815,0.0,237.5296173095703,4.271349906921387
6,11,21,0,0,0,0,0,0,21,29.64134409822418,948.6209106445312,63.144048217638314,114.50331509411016,3.9999898604523625,0.0,239.86451721191406,4.453563213348389
6,11,22,0,0,0,0,0,0,22,28.755132723375198,948.4841918945312,66.93959334527636,123.44077724113131,3.975112018740589,0.0,242.33154296875,4.648041725158691
6,11,23,0,0,0,0,0,0,22,27.916940984617497,948.7189331054688,70.801298613685,129.69415798818707,3.9254442949908532,0.0,244.13153076171875,4.812339782714844
6,12,0,0,0,0,0,0,0,22,27.151146030774157,948.2093505859375,74.38093159283429,132.19233502059322,3.8619976445348083,0.0,245.07437133789062,4.924770355224609
6,12,1,0,0,0,0,0,0,22,26.439362694438728,947.9122924804688,78.05231585361125,130.36303803206292,3.7926660983640383,0.0,245.1896209716797,4.946747779846191
6,12,2,0,0,0,0,0,0,22,25.88626949481153,947.7745971679688,81.56060626091171,124.63497036880871,3.7287255205387453,0.0,245.12332153320312,4.798699378967285
6,12,3,0,0,0,0,0,0,22,25.573180339092573,947.7014770507812,84.2749588723066,116.0513452460363,3.678644659728571,0.0,245.40818786621094,4.570574760437012
6,12,4,0,0,0,0,0,0,22,25.405026247603814,948.1845092773438,86.06010801877099,105.60003443448464,3.6382048071837505,0.0,246.06639099121094,4.341897964477539
